idReserva,idCliente,idMesa,idEstadoReserva,fechaHora,fecha
19607,75,109,1,2024-04-20 22:41:45,2023-04-07
19608,53,109,1,2024-04-20 22:41:45,2023-04-08
19609,30,109,1,2024-04-20 22:41:45,2023-04-09
19610,36,109,1,2024-04-20 22:41:45,2023-04-12
19611,71,109,1,2024-04-20 22:41:45,2023-04-13
19612,86,109,1,2024-04-20 22:41:45,2023-04-14
19613,31,109,1,2024-04-20 22:41:45,2023-04-15
19614,100,109,1,2024-04-20 22:41:45,2023-04-16
19615,3,109,1,2024-04-20 22:41:45,2023-04-17
19616,91,109,3,2024-04-20 22:41:45,2023-04-20
19617,17,109,1,2024-04-20 22:41:45,2023-04-21
19618,27,109,1,2024-04-20 22:41:45,2023-04-22
19619,92,109,1,2024-04-20 22:41:45,2023-04-26
19620,44,109,1,2024-04-20 22:41:45,2023-04-28
19621,36,109,1,2024-04-20 22:41:45,2023-04-29
19622,93,109,1,2024-04-20 22:41:45,2023-05-02
19623,78,109,1,2024-04-20 22:41:45,2023-05-03
19624,83,109,1,2024-04-20 22:41:45,2023-05-04
19625,43,109,1,2024-04-20 22:41:45,2023-05-05
19626,68,109,1,2024-04-20 22:41:45,2023-05-06
19627,63,109,1,2024-04-20 22:41:45,2023-05-09
19628,79,109,1,2024-04-20 22:41:45,2023-05-10
19629,50,109,1,2024-04-20 22:41:45,2023-05-11
19630,89,109,1,2024-04-20 22:41:45,2023-05-12
19631,64,109,1,2024-04-20 22:41:45,2023-05-13
19632,38,109,1,2024-04-20 22:41:45,2023-05-18
19633,87,109,1,2024-04-20 22:41:45,2023-05-19
19634,18,109,1,2024-04-20 22:41:45,2023-05-20
19635,17,109,1,2024-04-20 22:41:45,2023-05-25
19636,81,109,1,2024-04-20 22:41:45,2023-05-26
19637,70,109,1,2024-04-20 22:41:45,2023-05-27
19638,13,109,1,2024-04-20 22:41:45,2023-05-29
19639,93,109,1,2024-04-20 22:41:45,2023-06-01
19640,31,109,1,2024-04-20 22:41:45,2023-06-02
19641,39,109,3,2024-04-20 22:41:45,2023-06-03
19642,92,109,1,2024-04-20 22:41:45,2023-06-06
19643,51,109,1,2024-04-20 22:41:45,2023-06-08
19644,66,109,1,2024-04-20 22:41:45,2023-06-09
19645,10,109,1,2024-04-20 22:41:45,2023-06-10
19646,20,109,1,2024-04-20 22:41:45,2023-06-12
19647,15,109,1,2024-04-20 22:41:45,2023-06-15
19648,2,109,1,2024-04-20 22:41:45,2023-06-16
19649,23,109,1,2024-04-20 22:41:45,2023-06-17
19650,35,109,1,2024-04-20 22:41:45,2023-06-19
19651,19,109,1,2024-04-20 22:41:45,2023-06-22
19652,84,109,1,2024-04-20 22:41:45,2023-06-23
19653,79,109,1,2024-04-20 22:41:45,2023-06-24
19654,51,109,1,2024-04-20 22:41:45,2023-06-27
19655,90,109,1,2024-04-20 22:41:45,2023-06-28
19656,47,109,1,2024-04-20 22:41:45,2023-06-30
19657,62,109,1,2024-04-20 22:41:45,2023-07-01
19658,61,109,1,2024-04-20 22:41:45,2023-07-05
19659,29,109,1,2024-04-20 22:41:45,2023-07-06
19660,28,109,1,2024-04-20 22:41:45,2023-07-07
19661,4,109,1,2024-04-20 22:41:45,2023-07-08
19662,94,109,1,2024-04-20 22:41:45,2023-07-10
19663,69,109,1,2024-04-20 22:41:45,2023-07-13
19664,54,109,1,2024-04-20 22:41:45,2023-07-14
19665,51,109,1,2024-04-20 22:41:45,2023-07-15
19666,56,109,1,2024-04-20 22:41:45,2023-07-19
19667,74,109,1,2024-04-20 22:41:45,2023-07-20
19668,47,109,1,2024-04-20 22:41:45,2023-07-21
19669,64,109,1,2024-04-20 22:41:45,2023-07-22
19670,100,109,1,2024-04-20 22:41:45,2023-07-24
19671,11,109,1,2024-04-20 22:41:45,2023-07-25
19672,49,109,1,2024-04-20 22:41:45,2023-07-26
19673,94,109,1,2024-04-20 22:41:45,2023-07-27
19674,8,109,1,2024-04-20 22:41:45,2023-07-28
19675,17,109,1,2024-04-20 22:41:45,2023-07-29
19676,67,109,1,2024-04-20 22:41:45,2023-07-31
19677,99,109,1,2024-04-20 22:41:45,2023-08-02
19678,87,109,1,2024-04-20 22:41:45,2023-08-03
19679,40,109,1,2024-04-20 22:41:45,2023-08-04
19680,55,109,1,2024-04-20 22:41:45,2023-08-05
19681,90,109,1,2024-04-20 22:41:45,2023-08-06
19682,73,109,1,2024-04-20 22:41:45,2023-08-09
19683,95,109,1,2024-04-20 22:41:45,2023-08-11
19684,75,109,1,2024-04-20 22:41:45,2023-08-12
19685,79,109,1,2024-04-20 22:41:45,2023-08-16
19686,56,109,1,2024-04-20 22:41:45,2023-08-17
19687,77,109,1,2024-04-20 22:41:45,2023-08-18
19688,23,109,1,2024-04-20 22:41:46,2023-08-19
19689,59,109,1,2024-04-20 22:41:46,2023-08-21
19690,33,109,1,2024-04-20 22:41:46,2023-08-23
19691,16,109,1,2024-04-20 22:41:46,2023-08-24
19692,75,109,1,2024-04-20 22:41:46,2023-08-25
19693,17,109,1,2024-04-20 22:41:46,2023-08-26
19694,1,109,1,2024-04-20 22:41:46,2023-08-30
19695,87,109,1,2024-04-20 22:41:46,2023-08-31
19696,65,109,1,2024-04-20 22:41:46,2023-09-01
19697,64,109,1,2024-04-20 22:41:46,2023-09-02
19698,80,109,1,2024-04-20 22:41:46,2023-09-08
19699,12,109,1,2024-04-20 22:41:46,2023-09-09
19700,40,109,1,2024-04-20 22:41:46,2023-09-11
19701,39,109,1,2024-04-20 22:41:46,2023-09-12
19702,55,109,1,2024-04-20 22:41:46,2023-09-14
19703,5,109,1,2024-04-20 22:41:46,2023-09-15
19704,57,109,1,2024-04-20 22:41:46,2023-09-16
19705,30,109,1,2024-04-20 22:41:46,2023-09-20
19706,1,109,1,2024-04-20 22:41:46,2023-09-21
19707,57,109,1,2024-04-20 22:41:46,2023-09-22
19708,72,109,1,2024-04-20 22:41:46,2023-09-23
19709,24,109,1,2024-04-20 22:41:46,2023-09-24
19710,33,109,1,2024-04-20 22:41:46,2023-09-26
19711,69,109,1,2024-04-20 22:41:46,2023-09-27
19712,96,109,1,2024-04-20 22:41:46,2023-09-28
19713,17,109,1,2024-04-20 22:41:46,2023-09-29
19714,8,109,1,2024-04-20 22:41:46,2023-09-30
19715,100,109,1,2024-04-20 22:41:46,2023-10-06
19716,30,109,1,2024-04-20 22:41:46,2023-10-07
19717,29,109,1,2024-04-20 22:41:46,2023-10-12
19718,84,109,1,2024-04-20 22:41:46,2023-10-13
19719,22,109,1,2024-04-20 22:41:46,2023-10-14
19720,30,109,1,2024-04-20 22:41:46,2023-10-17
19721,62,109,1,2024-04-20 22:41:46,2023-10-19
19722,13,109,1,2024-04-20 22:41:46,2023-10-20
19723,37,109,1,2024-04-20 22:41:46,2023-10-21
19724,25,109,1,2024-04-20 22:41:46,2023-10-24
19725,47,109,1,2024-04-20 22:41:46,2023-10-25
19726,83,109,1,2024-04-20 22:41:46,2023-10-26
19727,7,109,1,2024-04-20 22:41:46,2023-10-27
19728,73,109,1,2024-04-20 22:41:46,2023-10-28
19729,78,109,1,2024-04-20 22:41:46,2023-10-31
19730,7,109,1,2024-04-20 22:41:46,2023-11-01
19731,95,109,1,2024-04-20 22:41:46,2023-11-03
19732,82,109,1,2024-04-20 22:41:46,2023-11-04
19733,51,109,1,2024-04-20 22:41:46,2023-11-10
19734,11,109,1,2024-04-20 22:41:46,2023-11-11
19735,5,109,1,2024-04-20 22:41:46,2023-11-16
19736,21,109,1,2024-04-20 22:41:46,2023-11-17
19737,23,109,1,2024-04-20 22:41:46,2023-11-18
19738,55,109,1,2024-04-20 22:41:46,2023-11-24
19739,10,109,1,2024-04-20 22:41:46,2023-11-25
19740,97,109,1,2024-04-20 22:41:46,2023-11-26
19741,81,109,1,2024-04-20 22:41:46,2023-11-30
19742,92,109,1,2024-04-20 22:41:46,2023-12-01
19743,9,109,1,2024-04-20 22:41:46,2023-12-02
19744,28,109,1,2024-04-20 22:41:46,2023-12-07
19745,75,109,1,2024-04-20 22:41:46,2023-12-08
19746,43,109,1,2024-04-20 22:41:46,2023-12-09
19747,23,109,1,2024-04-20 22:41:46,2023-12-12
19748,8,109,1,2024-04-20 22:41:46,2023-12-13
19749,9,109,1,2024-04-20 22:41:46,2023-12-14
19750,81,109,1,2024-04-20 22:41:46,2023-12-15
19751,78,109,1,2024-04-20 22:41:46,2023-12-16
19752,52,109,1,2024-04-20 22:41:46,2023-12-20
19753,75,109,1,2024-04-20 22:41:46,2023-12-22
19754,10,109,1,2024-04-20 22:41:46,2023-12-23
19755,57,109,1,2024-04-20 22:41:46,2023-12-26
19756,77,109,1,2024-04-20 22:41:46,2023-12-27
19757,90,109,1,2024-04-20 22:41:46,2023-12-28
19758,68,109,3,2024-04-20 22:41:46,2023-12-29
19759,94,109,1,2024-04-20 22:41:46,2023-12-30
19760,49,110,1,2024-04-20 22:41:46,2023-01-02
19761,47,110,1,2024-04-20 22:41:46,2023-01-05
19762,90,110,1,2024-04-20 22:41:46,2023-01-06
19763,36,110,1,2024-04-20 22:41:46,2023-01-07
19764,46,110,1,2024-04-20 22:41:46,2023-01-09
19765,99,110,1,2024-04-20 22:41:46,2023-01-13
19766,15,110,1,2024-04-20 22:41:46,2023-01-14
19767,18,110,1,2024-04-20 22:41:46,2023-01-16
19768,94,110,1,2024-04-20 22:41:46,2023-01-19
19769,61,110,1,2024-04-20 22:41:46,2023-01-20
19770,72,110,1,2024-04-20 22:41:46,2023-01-21
19771,45,110,1,2024-04-20 22:41:46,2023-01-23
19772,64,110,1,2024-04-20 22:41:46,2023-01-25
19773,85,110,1,2024-04-20 22:41:46,2023-01-26
19774,43,110,1,2024-04-20 22:41:46,2023-01-27
19775,88,110,1,2024-04-20 22:41:46,2023-01-28
19776,19,110,1,2024-04-20 22:41:46,2023-01-31
19777,81,110,1,2024-04-20 22:41:46,2023-02-01
19778,89,110,1,2024-04-20 22:41:46,2023-02-02
19779,32,110,1,2024-04-20 22:41:46,2023-02-03
19780,20,110,1,2024-04-20 22:41:46,2023-02-04
19781,90,110,1,2024-04-20 22:41:46,2023-02-09
19782,19,110,1,2024-04-20 22:41:46,2023-02-10
19783,36,110,1,2024-04-20 22:41:46,2023-02-11
19784,77,110,1,2024-04-20 22:41:46,2023-02-14
19785,46,110,1,2024-04-20 22:41:46,2023-02-15
19786,52,110,1,2024-04-20 22:41:46,2023-02-16
19787,19,110,1,2024-04-20 22:41:46,2023-02-17
19788,74,110,1,2024-04-20 22:41:46,2023-02-18
19789,92,110,1,2024-04-20 22:41:46,2023-02-20
19790,70,110,1,2024-04-20 22:41:46,2023-02-21
19791,91,110,1,2024-04-20 22:41:46,2023-02-22
19792,54,110,1,2024-04-20 22:41:46,2023-02-23
19793,39,110,1,2024-04-20 22:41:46,2023-02-24
19794,95,110,1,2024-04-20 22:41:46,2023-02-25
19795,20,110,1,2024-04-20 22:41:46,2023-02-28
19796,88,110,1,2024-04-20 22:41:46,2023-03-02
19797,92,110,1,2024-04-20 22:41:46,2023-03-03
19798,67,110,1,2024-04-20 22:41:46,2023-03-04
19799,48,110,1,2024-04-20 22:41:46,2023-03-06
19800,14,110,1,2024-04-20 22:41:46,2023-03-07
19801,74,110,1,2024-04-20 22:41:47,2023-03-08
19802,56,110,3,2024-04-20 22:41:47,2023-03-09
19803,10,110,1,2024-04-20 22:41:47,2023-03-10
19804,19,110,1,2024-04-20 22:41:47,2023-03-11
19805,43,110,1,2024-04-20 22:41:47,2023-03-13
19806,60,110,1,2024-04-20 22:41:47,2023-03-15
19807,3,110,3,2024-04-20 22:41:47,2023-03-17
19808,91,110,1,2024-04-20 22:41:47,2023-03-18
19809,46,110,1,2024-04-20 22:41:47,2023-03-22
19810,40,110,3,2024-04-20 22:41:47,2023-03-23
19811,64,110,1,2024-04-20 22:41:47,2023-03-24
19812,93,110,1,2024-04-20 22:41:47,2023-03-25
19813,14,110,1,2024-04-20 22:41:47,2023-03-29
19814,43,110,1,2024-04-20 22:41:47,2023-03-30
19815,56,110,1,2024-04-20 22:41:47,2023-03-31
19816,10,110,3,2024-04-20 22:41:47,2023-04-01
19817,100,110,1,2024-04-20 22:41:47,2023-04-03
19818,20,110,1,2024-04-20 22:41:47,2023-04-04
19819,54,110,1,2024-04-20 22:41:47,2023-04-06
19820,57,110,1,2024-04-20 22:41:47,2023-04-07
19821,81,110,1,2024-04-20 22:41:47,2023-04-08
19822,31,110,1,2024-04-20 22:41:47,2023-04-11
19823,56,110,1,2024-04-20 22:41:47,2023-04-12
19824,67,110,1,2024-04-20 22:41:47,2023-04-13
19825,67,110,1,2024-04-20 22:41:47,2023-04-14
19826,41,110,1,2024-04-20 22:41:47,2023-04-15
19827,53,110,1,2024-04-20 22:41:47,2023-04-18
19828,49,110,1,2024-04-20 22:41:47,2023-04-20
19829,27,110,1,2024-04-20 22:41:47,2023-04-21
19830,82,110,3,2024-04-20 22:41:47,2023-04-22
19831,71,110,1,2024-04-20 22:41:47,2023-04-26
19832,37,110,1,2024-04-20 22:41:47,2023-04-27
19833,23,110,1,2024-04-20 22:41:47,2023-04-28
19834,9,110,1,2024-04-20 22:41:47,2023-04-29
19835,11,110,1,2024-04-20 22:41:47,2023-05-02
19836,38,110,1,2024-04-20 22:41:47,2023-05-03
19837,19,110,1,2024-04-20 22:41:47,2023-05-04
19838,89,110,1,2024-04-20 22:41:47,2023-05-05
19839,90,110,1,2024-04-20 22:41:47,2023-05-06
19840,2,110,1,2024-04-20 22:41:47,2023-05-09
19841,98,110,1,2024-04-20 22:41:47,2023-05-11
19842,41,110,1,2024-04-20 22:41:47,2023-05-12
19843,13,110,1,2024-04-20 22:41:47,2023-05-13
19844,64,110,1,2024-04-20 22:41:47,2023-05-18
19845,16,110,1,2024-04-20 22:41:47,2023-05-19
19846,42,110,1,2024-04-20 22:41:47,2023-05-20
19847,83,110,1,2024-04-20 22:41:47,2023-05-23
19848,61,110,1,2024-04-20 22:41:47,2023-05-24
19849,94,110,1,2024-04-20 22:41:47,2023-05-26
19850,84,110,1,2024-04-20 22:41:47,2023-05-27
19851,84,110,1,2024-04-20 22:41:47,2023-06-02
19852,26,110,1,2024-04-20 22:41:47,2023-06-03
19853,37,110,1,2024-04-20 22:41:47,2023-06-05
19854,4,110,1,2024-04-20 22:41:47,2023-06-08
19855,97,110,1,2024-04-20 22:41:47,2023-06-09
19856,53,110,1,2024-04-20 22:41:47,2023-06-10
19857,38,110,1,2024-04-20 22:41:47,2023-06-14
19858,43,110,1,2024-04-20 22:41:47,2023-06-15
19859,7,110,3,2024-04-20 22:41:47,2023-06-16
19860,60,110,1,2024-04-20 22:41:47,2023-06-17
19861,13,110,1,2024-04-20 22:41:47,2023-06-21
19862,81,110,3,2024-04-20 22:41:47,2023-06-22
19863,58,110,1,2024-04-20 22:41:47,2023-06-23
19864,53,110,1,2024-04-20 22:41:47,2023-06-24
19865,75,110,1,2024-04-20 22:41:47,2023-06-27
19866,64,110,1,2024-04-20 22:41:47,2023-06-29
19867,70,110,1,2024-04-20 22:41:47,2023-06-30
19868,80,110,1,2024-04-20 22:41:47,2023-07-01
19869,4,110,1,2024-04-20 22:41:47,2023-07-03
19870,59,110,1,2024-04-20 22:41:47,2023-07-04
19871,19,110,1,2024-04-20 22:41:47,2023-07-07
19872,36,110,1,2024-04-20 22:41:47,2023-07-08
19873,18,110,1,2024-04-20 22:41:47,2023-07-10
19874,6,110,1,2024-04-20 22:41:47,2023-07-13
19875,99,110,1,2024-04-20 22:41:47,2023-07-14
19876,3,110,1,2024-04-20 22:41:47,2023-07-15
19877,80,110,1,2024-04-20 22:41:47,2023-07-18
19878,4,110,1,2024-04-20 22:41:47,2023-07-20
19879,8,110,1,2024-04-20 22:41:47,2023-07-21
19880,97,110,1,2024-04-20 22:41:47,2023-07-22
19881,49,110,1,2024-04-20 22:41:47,2023-07-25
19882,8,110,1,2024-04-20 22:41:47,2023-07-26
19883,21,110,1,2024-04-20 22:41:47,2023-07-28
19884,47,110,1,2024-04-20 22:41:47,2023-07-29
19885,32,110,1,2024-04-20 22:41:47,2023-07-31
19886,77,110,1,2024-04-20 22:41:47,2023-08-02
19887,93,110,1,2024-04-20 22:41:47,2023-08-04
19888,26,110,1,2024-04-20 22:41:47,2023-08-05
19889,52,110,1,2024-04-20 22:41:47,2023-08-07
19890,56,110,1,2024-04-20 22:41:47,2023-08-10
19891,11,110,1,2024-04-20 22:41:47,2023-08-11
19892,69,110,1,2024-04-20 22:41:47,2023-08-12
19893,35,110,1,2024-04-20 22:41:47,2023-08-14
19894,90,110,1,2024-04-20 22:41:47,2023-08-15
19895,69,110,1,2024-04-20 22:41:47,2023-08-18
19896,71,110,1,2024-04-20 22:41:47,2023-08-19
19897,83,110,1,2024-04-20 22:41:47,2023-08-22
19898,28,110,1,2024-04-20 22:41:47,2023-08-24
19899,51,110,1,2024-04-20 22:41:47,2023-08-25
19900,87,110,1,2024-04-20 22:41:47,2023-08-26
19901,51,110,1,2024-04-20 22:41:47,2023-08-28
19902,82,110,1,2024-04-20 22:41:47,2023-08-29
19903,23,110,1,2024-04-20 22:41:47,2023-08-31
19904,7,110,1,2024-04-20 22:41:47,2023-09-01
19905,36,110,1,2024-04-20 22:41:47,2023-09-02
19906,87,110,1,2024-04-20 22:41:47,2023-09-05
19907,45,110,1,2024-04-20 22:41:47,2023-09-06
19908,72,110,1,2024-04-20 22:41:47,2023-09-08
19909,61,110,1,2024-04-20 22:41:47,2023-09-09
19910,6,110,3,2024-04-20 22:41:47,2023-09-10
19911,31,110,1,2024-04-20 22:41:47,2023-09-12
19912,68,110,1,2024-04-20 22:41:47,2023-09-13
19913,37,110,1,2024-04-20 22:41:47,2023-09-14
19914,28,110,1,2024-04-20 22:41:47,2023-09-15
19915,42,110,1,2024-04-20 22:41:48,2023-09-16
19916,95,110,1,2024-04-20 22:41:48,2023-09-19
19917,95,110,1,2024-04-20 22:41:48,2023-09-21
19918,46,110,1,2024-04-20 22:41:48,2023-09-22
19919,6,110,1,2024-04-20 22:41:48,2023-09-23
19920,60,110,1,2024-04-20 22:41:48,2023-09-26
19921,14,110,1,2024-04-20 22:41:48,2023-09-27
19922,90,110,1,2024-04-20 22:41:48,2023-09-29
19923,78,110,1,2024-04-20 22:41:48,2023-09-30
19924,87,110,1,2024-04-20 22:41:48,2023-10-02
19925,1,110,3,2024-04-20 22:41:48,2023-10-03
19926,90,110,1,2024-04-20 22:41:48,2023-10-05
19927,73,110,1,2024-04-20 22:41:48,2023-10-06
19928,87,110,1,2024-04-20 22:41:48,2023-10-07
19929,79,110,1,2024-04-20 22:41:48,2023-10-09
19930,13,110,1,2024-04-20 22:41:48,2023-10-11
19931,51,110,1,2024-04-20 22:41:48,2023-10-12
19932,75,110,1,2024-04-20 22:41:48,2023-10-13
19933,82,110,1,2024-04-20 22:41:48,2023-10-14
19934,13,110,1,2024-04-20 22:41:48,2023-10-16
19935,10,110,1,2024-04-20 22:41:48,2023-10-17
19936,5,110,1,2024-04-20 22:41:48,2023-10-20
19937,60,110,1,2024-04-20 22:41:48,2023-10-21
19938,98,110,1,2024-04-20 22:41:48,2023-10-25
19939,99,110,1,2024-04-20 22:41:48,2023-10-26
19940,39,110,1,2024-04-20 22:41:48,2023-10-27
19941,37,110,1,2024-04-20 22:41:48,2023-10-28
19942,77,110,1,2024-04-20 22:41:48,2023-11-03
19943,41,110,1,2024-04-20 22:41:48,2023-11-04
19944,16,110,1,2024-04-20 22:41:48,2023-11-09
19945,26,110,1,2024-04-20 22:41:48,2023-11-10
19946,26,110,1,2024-04-20 22:41:48,2023-11-11
19947,51,110,1,2024-04-20 22:41:48,2023-11-16
19948,63,110,1,2024-04-20 22:41:48,2023-11-17
19949,43,110,1,2024-04-20 22:41:48,2023-11-18
19950,88,110,1,2024-04-20 22:41:48,2023-11-19
19951,97,110,1,2024-04-20 22:41:48,2023-11-20
19952,61,110,1,2024-04-20 22:41:48,2023-11-21
19953,13,110,1,2024-04-20 22:41:48,2023-11-23
19954,19,110,1,2024-04-20 22:41:48,2023-11-24
19955,61,110,1,2024-04-20 22:41:48,2023-11-25
19956,66,110,1,2024-04-20 22:41:48,2023-11-28
19957,48,110,1,2024-04-20 22:41:48,2023-12-01
19958,11,110,1,2024-04-20 22:41:48,2023-12-02
19959,81,110,1,2024-04-20 22:41:48,2023-12-06
19960,55,110,1,2024-04-20 22:41:48,2023-12-08
19961,59,110,1,2024-04-20 22:41:48,2023-12-09
19962,25,110,1,2024-04-20 22:41:48,2023-12-12
19963,87,110,1,2024-04-20 22:41:48,2023-12-14
19964,40,110,1,2024-04-20 22:41:48,2023-12-15
19965,4,110,1,2024-04-20 22:41:48,2023-12-16
19966,92,110,1,2024-04-20 22:41:48,2023-12-19
19967,80,110,1,2024-04-20 22:41:48,2023-12-22
19968,38,110,1,2024-04-20 22:41:48,2023-12-23
19969,39,110,1,2024-04-20 22:41:48,2023-12-27
19970,59,110,1,2024-04-20 22:41:48,2023-12-28
19971,95,110,1,2024-04-20 22:41:48,2023-12-29
19972,77,110,1,2024-04-20 22:41:48,2023-12-30
19973,85,110,1,2024-04-20 22:41:48,2024-01-01
19974,52,111,1,2024-04-20 22:41:48,2023-01-02
19975,5,111,1,2024-04-20 22:41:48,2023-01-03
19976,41,111,1,2024-04-20 22:41:48,2023-01-04
19977,46,111,1,2024-04-20 22:41:48,2023-01-05
19978,95,111,1,2024-04-20 22:41:48,2023-01-06
19979,68,111,1,2024-04-20 22:41:48,2023-01-07
19980,88,111,1,2024-04-20 22:41:48,2023-01-11
19981,36,111,1,2024-04-20 22:41:48,2023-01-13
19982,83,111,1,2024-04-20 22:41:48,2023-01-14
19983,8,111,1,2024-04-20 22:41:48,2023-01-19
19984,12,111,1,2024-04-20 22:41:48,2023-01-20
19985,11,111,1,2024-04-20 22:41:48,2023-01-21
19986,98,111,1,2024-04-20 22:41:48,2023-01-25
19987,80,111,1,2024-04-20 22:41:48,2023-01-26
19988,36,111,1,2024-04-20 22:41:48,2023-01-27
19989,7,111,1,2024-04-20 22:41:48,2023-01-28
19990,69,111,1,2024-04-20 22:41:48,2023-01-30
19991,76,111,1,2024-04-20 22:41:48,2023-02-03
19992,34,111,1,2024-04-20 22:41:48,2023-02-04
19993,84,111,1,2024-04-20 22:41:48,2023-02-06
19994,59,111,1,2024-04-20 22:41:48,2023-02-09
19995,27,111,1,2024-04-20 22:41:48,2023-02-10
19996,38,111,1,2024-04-20 22:41:48,2023-02-11
19997,11,111,1,2024-04-20 22:41:48,2023-02-14
19998,32,111,1,2024-04-20 22:41:48,2023-02-16
19999,18,111,1,2024-04-20 22:41:48,2023-02-17
20000,54,111,1,2024-04-20 22:41:48,2023-02-18
20001,46,111,1,2024-04-20 22:41:48,2023-02-22
20002,10,111,1,2024-04-20 22:41:48,2023-02-23
20003,97,111,1,2024-04-20 22:41:48,2023-02-24
20004,4,111,1,2024-04-20 22:41:48,2023-02-25
20005,43,111,1,2024-04-20 22:41:48,2023-03-02
20006,80,111,1,2024-04-20 22:41:48,2023-03-03
20007,17,111,1,2024-04-20 22:41:48,2023-03-04
20008,95,111,1,2024-04-20 22:41:48,2023-03-06
20009,65,111,1,2024-04-20 22:41:48,2023-03-07
20010,69,111,1,2024-04-20 22:41:48,2023-03-10
20011,66,111,1,2024-04-20 22:41:48,2023-03-11
20012,52,111,1,2024-04-20 22:41:48,2023-03-14
20013,81,111,1,2024-04-20 22:41:48,2023-03-17
20014,20,111,1,2024-04-20 22:41:48,2023-03-18
20015,64,111,1,2024-04-20 22:41:48,2023-03-22
20016,67,111,1,2024-04-20 22:41:48,2023-03-23
20017,12,111,1,2024-04-20 22:41:48,2023-03-24
20018,21,111,1,2024-04-20 22:41:48,2023-03-25
20019,2,111,1,2024-04-20 22:41:48,2023-03-28
20020,59,111,1,2024-04-20 22:41:48,2023-03-29
20021,44,111,1,2024-04-20 22:41:48,2023-03-30
20022,81,111,1,2024-04-20 22:41:48,2023-03-31
20023,73,111,1,2024-04-20 22:41:48,2023-04-01
20024,91,111,1,2024-04-20 22:41:48,2023-04-04
20025,81,111,1,2024-04-20 22:41:48,2023-04-06
20026,44,111,1,2024-04-20 22:41:48,2023-04-07
20027,84,111,1,2024-04-20 22:41:48,2023-04-08
20028,98,111,1,2024-04-20 22:41:49,2023-04-14
20029,97,111,1,2024-04-20 22:41:49,2023-04-15
20030,29,111,1,2024-04-20 22:41:49,2023-04-19
20031,94,111,1,2024-04-20 22:41:49,2023-04-20
20032,54,111,1,2024-04-20 22:41:49,2023-04-21
20033,46,111,1,2024-04-20 22:41:49,2023-04-22
20034,82,111,1,2024-04-20 22:41:49,2023-04-26
20035,13,111,1,2024-04-20 22:41:49,2023-04-27
20036,40,111,3,2024-04-20 22:41:49,2023-04-28
20037,63,111,1,2024-04-20 22:41:49,2023-04-29
20038,91,111,1,2024-04-20 22:41:49,2023-05-04
20039,9,111,1,2024-04-20 22:41:49,2023-05-05
20040,15,111,3,2024-04-20 22:41:49,2023-05-06
20041,15,111,1,2024-04-20 22:41:49,2023-05-08
20042,62,111,1,2024-04-20 22:41:49,2023-05-12
20043,99,111,1,2024-04-20 22:41:49,2023-05-13
20044,88,111,1,2024-04-20 22:41:49,2023-05-18
20045,84,111,1,2024-04-20 22:41:49,2023-05-19
20046,26,111,1,2024-04-20 22:41:49,2023-05-20
20047,76,111,1,2024-04-20 22:41:49,2023-05-24
20048,94,111,1,2024-04-20 22:41:49,2023-05-26
20049,80,111,1,2024-04-20 22:41:49,2023-05-27
20050,52,111,1,2024-04-20 22:41:49,2023-05-31
20051,91,111,1,2024-04-20 22:41:49,2023-06-01
20052,70,111,1,2024-04-20 22:41:49,2023-06-02
20053,2,111,1,2024-04-20 22:41:49,2023-06-03
20054,92,111,1,2024-04-20 22:41:49,2023-06-05
20055,3,111,3,2024-04-20 22:41:49,2023-06-06
20056,26,111,1,2024-04-20 22:41:49,2023-06-08
20057,50,111,1,2024-04-20 22:41:49,2023-06-09
20058,11,111,1,2024-04-20 22:41:49,2023-06-10
20059,33,111,1,2024-04-20 22:41:49,2023-06-13
20060,81,111,1,2024-04-20 22:41:49,2023-06-14
20061,57,111,1,2024-04-20 22:41:49,2023-06-15
20062,3,111,1,2024-04-20 22:41:49,2023-06-16
20063,13,111,1,2024-04-20 22:41:49,2023-06-17
20064,37,111,1,2024-04-20 22:41:49,2023-06-18
20065,63,111,1,2024-04-20 22:41:49,2023-06-21
20066,56,111,1,2024-04-20 22:41:49,2023-06-22
20067,54,111,1,2024-04-20 22:41:49,2023-06-23
20068,10,111,1,2024-04-20 22:41:49,2023-06-24
20069,11,111,1,2024-04-20 22:41:49,2023-06-30
20070,23,111,1,2024-04-20 22:41:49,2023-07-01
20071,30,111,1,2024-04-20 22:41:49,2023-07-03
20072,89,111,1,2024-04-20 22:41:49,2023-07-04
20073,44,111,1,2024-04-20 22:41:49,2023-07-05
20074,82,111,1,2024-04-20 22:41:49,2023-07-07
20075,97,111,1,2024-04-20 22:41:49,2023-07-08
20076,16,111,1,2024-04-20 22:41:49,2023-07-11
20077,89,111,1,2024-04-20 22:41:49,2023-07-14
20078,49,111,1,2024-04-20 22:41:49,2023-07-15
20079,41,111,1,2024-04-20 22:41:49,2023-07-20
20080,49,111,1,2024-04-20 22:41:49,2023-07-21
20081,15,111,1,2024-04-20 22:41:49,2023-07-22
20082,97,111,1,2024-04-20 22:41:49,2023-07-24
20083,99,111,1,2024-04-20 22:41:49,2023-07-28
20084,41,111,1,2024-04-20 22:41:49,2023-07-29
20085,99,111,1,2024-04-20 22:41:49,2023-08-01
20086,97,111,1,2024-04-20 22:41:49,2023-08-03
20087,1,111,1,2024-04-20 22:41:49,2023-08-04
